0,37.90298,-122.186,1830.6592800073226,
1,37.90247,-122.187,1827.3064800073093,
2,37.87028,-122.208,1615.2876000064612,
3,37.84003,-122.229,1416.3476880056655,
4,37.812225,-122.247,1233.4676880049337,
5,37.80985,-122.249,1217.7064800048706,
6,37.78691,-122.264,1066.769520004267,
7,37.76404,-122.279,916.2592800036649,
8,37.72785,-122.303,678.1860960027127,
9,37.7172,-122.31,608.1064800024324,
10,37.69454,-122.325,459.05928000183616,
11,37.67137,-122.341,306.65928000122665,
12,37.6272,-122.37,16.18488000006474,
13,37.62502,-122.372,1.859280000007437,
14,37.62425,-122.372,1.859280000007437,
15,37.6222,-122.373,1.859280000007437,
16,37.62047,-122.375,1.859280000007437,
17,37.61909,-122.376,1.859280000007437,
18,37.61804,-122.376,1.859280000007437,
19,37.61733,-122.377,1.859280000007437,
